Combination,Accuracy,Precision,Recall,F1 Score,Next_Day_Prediction
RSI_14 SMA_10 SMA_30 Bearish_Crossover High_Volatility Volume_Pressure,0.5394736842105263,0.5225510923185341,0.5238095238095238,0.5208070617906684,0
RSI_14 SMA_10 Bullish_Momentum Bearish_Momentum Bearish_Crossover High_Volatility,0.5526315789473685,0.5326704545454546,0.5342261904761905,0.5318840579710145,0
RSI_14 SMA_10 Bullish_Momentum Bearish_Momentum Bearish_Crossover Volume_Pressure,0.5394736842105263,0.5157706093189964,0.5163690476190476,0.5152177874977218,0
RSI_14 SMA_10 Bullish_Momentum Bearish_Momentum High_Volatility Volume_Pressure,0.5263157894736842,0.49855072463768113,0.49851190476190477,0.49816581071166544,0
RSI_14 SMA_10 Bullish_Momentum Bearish_Crossover High_Volatility Volume_Pressure,0.5394736842105263,0.5157706093189964,0.5163690476190476,0.5152177874977218,0
RSI_14 SMA_10 Bearish_Momentum Bearish_Crossover High_Volatility Volume_Pressure,0.5526315789473685,0.5193452380952381,0.5193452380952381,0.5193452380952381,0
RSI_14 SMA_30 Bullish_Momentum Bearish_Momentum Bearish_Crossover High_Volatility,0.5394736842105263,0.5088041085840058,0.5089285714285714,0.5087719298245613,0
RSI_14 SMA_30 Bullish_Momentum Bearish_Momentum Bearish_Crossover Volume_Pressure,0.5394736842105263,0.5225510923185341,0.5238095238095238,0.5208070617906684,0
RSI_14 SMA_30 Bullish_Momentum Bearish_Momentum High_Volatility Volume_Pressure,0.5394736842105263,0.5088041085840058,0.5089285714285714,0.5087719298245613,0
RSI_14 SMA_30 Bullish_Momentum Bearish_Crossover High_Volatility Volume_Pressure,0.5263157894736842,0.49855072463768113,0.49851190476190477,0.49816581071166544,0
RSI_14 SMA_30 Bearish_Momentum Bearish_Crossover High_Volatility Volume_Pressure,0.5657894736842105,0.5302343159486016,0.5297619047619048,0.5298969072164949,0
RSI_14 Bullish_Momentum Bearish_Momentum Bearish_Crossover High_Volatility Volume_Pressure,0.5394736842105263,0.5225510923185341,0.5238095238095238,0.5208070617906684,0
SMA_10 SMA_30 Bullish_Momentum Bearish_Momentum Bearish_Crossover High_Volatility,0.42105263157894735,0.4061624649859944,0.40029761904761907,0.40071684587813616,0
SMA_10 SMA_30 Bullish_Momentum Bearish_Momentum Bearish_Crossover Volume_Pressure,0.4868421052631579,0.47630662020905923,0.47470238095238093,0.47137506688068487,0
SMA_10 SMA_30 Bullish_Momentum Bearish_Momentum High_Volatility Volume_Pressure,0.4605263157894737,0.4422128259337562,0.43898809523809523,0.4386597009547829,0
SMA_10 SMA_30 Bullish_Momentum Bearish_Crossover High_Volatility Volume_Pressure,0.5263157894736842,0.5126050420168067,0.5133928571428572,0.5096774193548388,0
SMA_10 SMA_30 Bearish_Momentum Bearish_Crossover High_Volatility Volume_Pressure,0.5,0.4786931818181818,0.4776785714285714,0.47681159420289854,0
SMA_10 Bullish_Momentum Bearish_Momentum Bearish_Crossover High_Volatility Volume_Pressure,0.5657894736842105,0.5693000693000694,0.5744047619047619,0.5596136962247586,0
SMA_30 Bullish_Momentum Bearish_Momentum Bearish_Crossover High_Volatility Volume_Pressure,0.5,0.4859943977591037,0.48511904761904756,0.4824372759856631,0
ATR OBV RSI_14 SMA_10 SMA_30 Bullish_Momentum Bearish_Momentum,0.5,0.47101449275362317,0.47023809523809523,0.4702861335289802,0
ATR OBV RSI_14 SMA_10 SMA_30 Bullish_Momentum Bearish_Crossover,0.5263157894736842,0.49855072463768113,0.49851190476190477,0.49816581071166544,0
ATR OBV RSI_14 SMA_10 SMA_30 Bullish_Momentum High_Volatility,0.5789473684210527,0.5286195286195287,0.5252976190476191,0.5231372549019607,0
ATR OBV RSI_14 SMA_10 SMA_30 Bullish_Momentum Volume_Pressure,0.5263157894736842,0.48307692307692307,0.48363095238095244,0.48299319727891155,0
ATR OBV RSI_14 SMA_10 SMA_30 Bearish_Momentum Bearish_Crossover,0.5263157894736842,0.4910714285714286,0.4910714285714286,0.4910714285714286,0
ATR OBV RSI_14 SMA_10 SMA_30 Bearish_Momentum High_Volatility,0.5394736842105263,0.50151171579743,0.5014880952380952,0.5014058106841612,0
ATR OBV RSI_14 SMA_10 SMA_30 Bearish_Momentum Volume_Pressure,0.5131578947368421,0.4727891156462585,0.4732142857142857,0.47291471415182756,0
ATR OBV RSI_14 SMA_10 SMA_30 Bearish_Crossover High_Volatility,0.5131578947368421,0.4727891156462585,0.4732142857142857,0.47291471415182756,0
ATR OBV RSI_14 SMA_10 SMA_30 Bearish_Crossover Volume_Pressure,0.5789473684210527,0.5352564102564102,0.5327380952380952,0.5323076923076924,0
ATR OBV RSI_14 SMA_10 SMA_30 High_Volatility Volume_Pressure,0.5131578947368421,0.44285714285714284,0.45089285714285715,0.4428373291063998,0
ATR OBV RSI_14 SMA_10 Bullish_Momentum Bearish_Momentum Bearish_Crossover,0.5263157894736842,0.5056818181818181,0.5059523809523809,0.5043478260869565,0
ATR OBV RSI_14 SMA_10 Bullish_Momentum Bearish_Momentum High_Volatility,0.5657894736842105,0.5235294117647059,0.5223214285714286,0.5220125786163523,0
ATR OBV RSI_14 SMA_10 Bullish_Momentum Bearish_Momentum Volume_Pressure,0.47368421052631576,0.45170454545454547,0.44940476190476186,0.4492753623188406,0
ATR OBV RSI_14 SMA_10 Bullish_Momentum Bearish_Crossover High_Volatility,0.4868421052631579,0.4530447542186353,0.45238095238095244,0.4526315789473684,0
ATR OBV RSI_14 SMA_10 Bullish_Momentum Bearish_Crossover Volume_Pressure,0.5263157894736842,0.4910714285714286,0.4910714285714286,0.4910714285714286,0
ATR OBV RSI_14 SMA_10 Bullish_Momentum High_Volatility Volume_Pressure,0.5921052631578947,0.5415584415584416,0.5357142857142857,0.5331880324945513,0
ATR OBV RSI_14 SMA_10 Bearish_Momentum Bearish_Crossover High_Volatility,0.5657894736842105,0.5302343159486016,0.5297619047619048,0.5298969072164949,0
ATR OBV RSI_14 SMA_10 Bearish_Momentum Bearish_Crossover Volume_Pressure,0.5131578947368421,0.46392156862745093,0.46577380952380953,0.46407470935772827,0
ATR OBV RSI_14 SMA_10 Bearish_Momentum High_Volatility Volume_Pressure,0.5789473684210527,0.5286195286195287,0.5252976190476191,0.5231372549019607,0
ATR OBV RSI_14 SMA_10 Bearish_Crossover High_Volatility Volume_Pressure,0.5657894736842105,0.5235294117647059,0.5223214285714286,0.5220125786163523,0
ATR OBV RSI_14 SMA_30 Bullish_Momentum Bearish_Momentum Bearish_Crossover,0.5131578947368421,0.4885304659498208,0.48809523809523814,0.48751594678330595,0
ATR OBV RSI_14 SMA_30 Bullish_Momentum Bearish_Momentum High_Volatility,0.47368421052631576,0.4434782608695652,0.4419642857142857,0.44240645634629505,0
ATR OBV RSI_14 SMA_30 Bullish_Momentum Bearish_Momentum Volume_Pressure,0.5921052631578947,0.5589569160997732,0.5580357142857143,0.5583880037488285,0
ATR OBV RSI_14 SMA_30 Bullish_Momentum Bearish_Crossover High_Volatility,0.5263157894736842,0.4910714285714286,0.4910714285714286,0.4910714285714286,0
ATR OBV RSI_14 SMA_30 Bullish_Momentum Bearish_Crossover Volume_Pressure,0.5,0.46279761904761907,0.46279761904761907,0.46279761904761907,0
ATR OBV RSI_14 SMA_30 Bullish_Momentum High_Volatility Volume_Pressure,0.5657894736842105,0.5235294117647059,0.5223214285714286,0.5220125786163523,0
ATR OBV RSI_14 SMA_30 Bearish_Momentum Bearish_Crossover High_Volatility,0.5,0.4439102564102564,0.4479166666666667,0.44461538461538463,0
ATR OBV RSI_14 SMA_30 Bearish_Momentum Bearish_Crossover Volume_Pressure,0.5657894736842105,0.5302343159486016,0.5297619047619048,0.5298969072164949,0
ATR OBV RSI_14 SMA_30 Bearish_Momentum High_Volatility Volume_Pressure,0.5789473684210527,0.5352564102564102,0.5327380952380952,0.5323076923076924,0
ATR OBV RSI_14 SMA_30 Bearish_Crossover High_Volatility Volume_Pressure,0.5394736842105263,0.485233798195242,0.48660714285714285,0.4835954183653659,0
ATR OBV RSI_14 Bullish_Momentum Bearish_Momentum Bearish_Crossover High_Volatility,0.5657894736842105,0.5366837857666911,0.5372023809523809,0.5368421052631578,0
ATR OBV RSI_14 Bullish_Momentum Bearish_Momentum Bearish_Crossover Volume_Pressure,0.5,0.4786931818181818,0.4776785714285714,0.47681159420289854,0
ATR OBV RSI_14 Bullish_Momentum Bearish_Momentum High_Volatility Volume_Pressure,0.5789473684210527,0.5352564102564102,0.5327380952380952,0.5323076923076924,0
ATR OBV RSI_14 Bullish_Momentum Bearish_Crossover High_Volatility Volume_Pressure,0.5526315789473685,0.5123076923076924,0.5119047619047619,0.5117157974300831,0
ATR OBV RSI_14 Bearish_Momentum Bearish_Crossover High_Volatility Volume_Pressure,0.5394736842105263,0.50151171579743,0.5014880952380952,0.5014058106841612,0
ATR OBV SMA_10 SMA_30 Bullish_Momentum Bearish_Momentum Bearish_Crossover,0.5657894736842105,0.5302343159486016,0.5297619047619048,0.5298969072164949,0
ATR OBV SMA_10 SMA_30 Bullish_Momentum Bearish_Momentum High_Volatility,0.5921052631578947,0.5589569160997732,0.5580357142857143,0.5583880037488285,0
ATR OBV SMA_10 SMA_30 Bullish_Momentum Bearish_Momentum Volume_Pressure,0.5657894736842105,0.5235294117647059,0.5223214285714286,0.5220125786163523,0
ATR OBV SMA_10 SMA_30 Bullish_Momentum Bearish_Crossover High_Volatility,0.6052631578947368,0.5657051282051282,0.5610119047619048,0.5615384615384615,0
ATR OBV SMA_10 SMA_30 Bullish_Momentum Bearish_Crossover Volume_Pressure,0.5263157894736842,0.47435897435897434,0.47619047619047616,0.4738461538461538,0
ATR OBV SMA_10 SMA_30 Bullish_Momentum High_Volatility Volume_Pressure,0.5921052631578947,0.5475799835931091,0.5431547619047619,0.5426130848378955,0
ATR OBV SMA_10 SMA_30 Bearish_Momentum Bearish_Crossover High_Volatility,0.5789473684210527,0.5415384615384615,0.5401785714285714,0.5404383975812547,0
ATR OBV SMA_10 SMA_30 Bearish_Momentum Bearish_Crossover Volume_Pressure,0.5789473684210527,0.5352564102564102,0.5327380952380952,0.5323076923076924,0
ATR OBV SMA_10 SMA_30 Bearish_Momentum High_Volatility Volume_Pressure,0.5921052631578947,0.5279162512462612,0.5208333333333333,0.5106957424714433,0
ATR OBV SMA_10 SMA_30 Bearish_Crossover High_Volatility Volume_Pressure,0.631578947368421,0.5925925925925926,0.5818452380952381,0.5827450980392157,0
ATR OBV SMA_10 Bullish_Momentum Bearish_Momentum Bearish_Crossover High_Volatility,0.5789473684210527,0.5352564102564102,0.5327380952380952,0.5323076923076924,0
ATR OBV SMA_10 Bullish_Momentum Bearish_Momentum Bearish_Crossover Volume_Pressure,0.5921052631578947,0.5589569160997732,0.5580357142857143,0.5583880037488285,0
ATR OBV SMA_10 Bullish_Momentum Bearish_Momentum High_Volatility Volume_Pressure,0.5657894736842105,0.5235294117647059,0.5223214285714286,0.5220125786163523,0
ATR OBV SMA_10 Bullish_Momentum Bearish_Crossover High_Volatility Volume_Pressure,0.5921052631578947,0.5475799835931091,0.5431547619047619,0.5426130848378955,0
ATR OBV SMA_10 Bearish_Momentum Bearish_Crossover High_Volatility Volume_Pressure,0.6447368421052632,0.6099261689909762,0.5997023809523809,0.6016307513104251,0
ATR OBV SMA_30 Bullish_Momentum Bearish_Momentum Bearish_Crossover High_Volatility,0.5263157894736842,0.4910714285714286,0.4910714285714286,0.4910714285714286,0
ATR OBV SMA_30 Bullish_Momentum Bearish_Momentum Bearish_Crossover Volume_Pressure,0.5,0.4786931818181818,0.4776785714285714,0.47681159420289854,0
ATR OBV SMA_30 Bullish_Momentum Bearish_Momentum High_Volatility Volume_Pressure,0.5131578947368421,0.4727891156462585,0.4732142857142857,0.47291471415182756,0
ATR OBV SMA_30 Bullish_Momentum Bearish_Crossover High_Volatility Volume_Pressure,0.5526315789473685,0.49663299663299665,0.49702380952380953,0.4933333333333334,0
ATR OBV SMA_30 Bearish_Momentum Bearish_Crossover High_Volatility Volume_Pressure,0.5921052631578947,0.5589569160997732,0.5580357142857143,0.5583880037488285,0
ATR OBV Bullish_Momentum Bearish_Momentum Bearish_Crossover High_Volatility Volume_Pressure,0.5131578947368421,0.45406070549630845,0.4583333333333333,0.45408658512910116,0
ATR RSI_14 SMA_10 SMA_30 Bullish_Momentum Bearish_Momentum Bearish_Crossover,0.5263157894736842,0.47435897435897434,0.47619047619047616,0.4738461538461538,0
ATR RSI_14 SMA_10 SMA_30 Bullish_Momentum Bearish_Momentum High_Volatility,0.5,0.46279761904761907,0.46279761904761907,0.46279761904761907,0
ATR RSI_14 SMA_10 SMA_30 Bullish_Momentum Bearish_Momentum Volume_Pressure,0.4868421052631579,0.43411764705882355,0.4375,0.4351057747284163,0
ATR RSI_14 SMA_10 SMA_30 Bullish_Momentum Bearish_Crossover High_Volatility,0.5131578947368421,0.48092443140132063,0.48065476190476186,0.4807017543859649,0
ATR RSI_14 SMA_10 SMA_30 Bullish_Momentum Bearish_Crossover Volume_Pressure,0.4868421052631579,0.4440665154950869,0.44494047619047616,0.4444236176194939,0
ATR RSI_14 SMA_10 SMA_30 Bullish_Momentum High_Volatility Volume_Pressure,0.5,0.4439102564102564,0.4479166666666667,0.44461538461538463,0
ATR RSI_14 SMA_10 SMA_30 Bearish_Momentum Bearish_Crossover High_Volatility,0.4868421052631579,0.4440665154950869,0.44494047619047616,0.4444236176194939,0
ATR RSI_14 SMA_10 SMA_30 Bearish_Momentum Bearish_Crossover Volume_Pressure,0.5263157894736842,0.47435897435897434,0.47619047619047616,0.4738461538461538,0
ATR RSI_14 SMA_10 SMA_30 Bearish_Momentum High_Volatility Volume_Pressure,0.5394736842105263,0.4937254901960784,0.49404761904761907,0.49304364398704026,0
ATR RSI_14 SMA_10 SMA_30 Bearish_Crossover High_Volatility Volume_Pressure,0.5394736842105263,0.4757575757575757,0.4791666666666667,0.47295423023578365,0
ATR RSI_14 SMA_10 Bullish_Momentum Bearish_Momentum Bearish_Crossover High_Volatility,0.5394736842105263,0.5088041085840058,0.5089285714285714,0.5087719298245613,0
ATR RSI_14 SMA_10 Bullish_Momentum Bearish_Momentum Bearish_Crossover Volume_Pressure,0.5131578947368421,0.4727891156462585,0.4732142857142857,0.47291471415182756,0
ATR RSI_14 SMA_10 Bullish_Momentum Bearish_Momentum High_Volatility Volume_Pressure,0.5394736842105263,0.4757575757575757,0.4791666666666667,0.47295423023578365,0
ATR RSI_14 SMA_10 Bullish_Momentum Bearish_Crossover High_Volatility Volume_Pressure,0.5789473684210527,0.5286195286195287,0.5252976190476191,0.5231372549019607,0
ATR RSI_14 SMA_10 Bearish_Momentum Bearish_Crossover High_Volatility Volume_Pressure,0.5789473684210527,0.5415384615384615,0.5401785714285714,0.5404383975812547,0
ATR RSI_14 SMA_30 Bullish_Momentum Bearish_Momentum Bearish_Crossover High_Volatility,0.5394736842105263,0.5088041085840058,0.5089285714285714,0.5087719298245613,0
ATR RSI_14 SMA_30 Bullish_Momentum Bearish_Momentum Bearish_Crossover Volume_Pressure,0.5131578947368421,0.4727891156462585,0.4732142857142857,0.47291471415182756,0
ATR RSI_14 SMA_30 Bullish_Momentum Bearish_Momentum High_Volatility Volume_Pressure,0.5,0.45384615384615384,0.45535714285714285,0.45427059712774,0
ATR RSI_14 SMA_30 Bullish_Momentum Bearish_Crossover High_Volatility Volume_Pressure,0.5526315789473685,0.49663299663299665,0.49702380952380953,0.4933333333333334,0
ATR RSI_14 SMA_30 Bearish_Momentum Bearish_Crossover High_Volatility Volume_Pressure,0.5,0.45384615384615384,0.45535714285714285,0.45427059712774,0
ATR RSI_14 Bullish_Momentum Bearish_Momentum Bearish_Crossover High_Volatility Volume_Pressure,0.5789473684210527,0.5536231884057972,0.5550595238095238,0.553925165077036,0
ATR SMA_10 SMA_30 Bullish_Momentum Bearish_Momentum Bearish_Crossover High_Volatility,0.47368421052631576,0.4434782608695652,0.4419642857142857,0.44240645634629505,0
ATR SMA_10 SMA_30 Bullish_Momentum Bearish_Momentum Bearish_Crossover Volume_Pressure,0.5131578947368421,0.49577167019027485,0.4955357142857143,0.4934246081787066,0
ATR SMA_10 SMA_30 Bullish_Momentum Bearish_Momentum High_Volatility Volume_Pressure,0.4473684210526316,0.4247159090909091,0.42113095238095244,0.4217391304347826,0
ATR SMA_10 SMA_30 Bullish_Momentum Bearish_Crossover High_Volatility Volume_Pressure,0.5,0.4439102564102564,0.4479166666666667,0.44461538461538463,0
ATR SMA_10 SMA_30 Bearish_Momentum Bearish_Crossover High_Volatility Volume_Pressure,0.5131578947368421,0.44285714285714284,0.45089285714285715,0.4428373291063998,0
ATR SMA_10 Bullish_Momentum Bearish_Momentum Bearish_Crossover High_Volatility Volume_Pressure,0.5263157894736842,0.47435897435897434,0.47619047619047616,0.4738461538461538,0
ATR SMA_30 Bullish_Momentum Bearish_Momentum Bearish_Crossover High_Volatility Volume_Pressure,0.5263157894736842,0.48307692307692307,0.48363095238095244,0.48299319727891155,0
OBV RSI_14 SMA_10 SMA_30 Bullish_Momentum Bearish_Momentum Bearish_Crossover,0.5131578947368421,0.4885304659498208,0.48809523809523814,0.48751594678330595,0
OBV RSI_14 SMA_10 SMA_30 Bullish_Momentum Bearish_Momentum High_Volatility,0.5526315789473685,0.5193452380952381,0.5193452380952381,0.5193452380952381,0
OBV RSI_14 SMA_10 SMA_30 Bullish_Momentum Bearish_Momentum Volume_Pressure,0.5263157894736842,0.49855072463768113,0.49851190476190477,0.49816581071166544,0
OBV RSI_14 SMA_10 SMA_30 Bullish_Momentum Bearish_Crossover High_Volatility,0.5263157894736842,0.5056818181818181,0.5059523809523809,0.5043478260869565,0
OBV RSI_14 SMA_10 SMA_30 Bullish_Momentum Bearish_Crossover Volume_Pressure,0.5263157894736842,0.5126050420168067,0.5133928571428572,0.5096774193548388,0
OBV RSI_14 SMA_10 SMA_30 Bullish_Momentum High_Volatility Volume_Pressure,0.5789473684210527,0.5536231884057972,0.5550595238095238,0.553925165077036,0
OBV RSI_14 SMA_10 SMA_30 Bearish_Momentum Bearish_Crossover High_Volatility,0.618421052631579,0.5876795162509448,0.5863095238095238,0.5868791002811622,0
OBV RSI_14 SMA_10 SMA_30 Bearish_Momentum Bearish_Crossover Volume_Pressure,0.5789473684210527,0.5536231884057972,0.5550595238095238,0.553925165077036,0
OBV RSI_14 SMA_10 SMA_30 Bearish_Momentum High_Volatility Volume_Pressure,0.5394736842105263,0.4937254901960784,0.49404761904761907,0.49304364398704026,0
OBV RSI_14 SMA_10 SMA_30 Bearish_Crossover High_Volatility Volume_Pressure,0.5657894736842105,0.5302343159486016,0.5297619047619048,0.5298969072164949,0
OBV RSI_14 SMA_10 Bullish_Momentum Bearish_Momentum Bearish_Crossover High_Volatility,0.5526315789473685,0.5260869565217392,0.5267857142857143,0.5260454878943508,0
OBV RSI_14 SMA_10 Bullish_Momentum Bearish_Momentum Bearish_Crossover Volume_Pressure,0.5394736842105263,0.5088041085840058,0.5089285714285714,0.5087719298245613,0
OBV RSI_14 SMA_10 Bullish_Momentum Bearish_Momentum High_Volatility Volume_Pressure,0.5526315789473685,0.5260869565217392,0.5267857142857143,0.5260454878943508,0
OBV RSI_14 SMA_10 Bullish_Momentum Bearish_Crossover High_Volatility Volume_Pressure,0.5657894736842105,0.5235294117647059,0.5223214285714286,0.5220125786163523,0
OBV RSI_14 SMA_10 Bearish_Momentum Bearish_Crossover High_Volatility Volume_Pressure,0.5789473684210527,0.5352564102564102,0.5327380952380952,0.5323076923076924,0
OBV RSI_14 SMA_30 Bullish_Momentum Bearish_Momentum Bearish_Crossover High_Volatility,0.5526315789473685,0.5260869565217392,0.5267857142857143,0.5260454878943508,0
OBV RSI_14 SMA_30 Bullish_Momentum Bearish_Momentum Bearish_Crossover Volume_Pressure,0.5394736842105263,0.5157706093189964,0.5163690476190476,0.5152177874977218,0
OBV RSI_14 SMA_30 Bullish_Momentum Bearish_Momentum High_Volatility Volume_Pressure,0.5394736842105263,0.50151171579743,0.5014880952380952,0.5014058106841612,0
OBV RSI_14 SMA_30 Bullish_Momentum Bearish_Crossover High_Volatility Volume_Pressure,0.5789473684210527,0.5415384615384615,0.5401785714285714,0.5404383975812547,0
OBV RSI_14 SMA_30 Bearish_Momentum Bearish_Crossover High_Volatility Volume_Pressure,0.5526315789473685,0.5260869565217392,0.5267857142857143,0.5260454878943508,0
OBV RSI_14 Bullish_Momentum Bearish_Momentum Bearish_Crossover High_Volatility Volume_Pressure,0.5657894736842105,0.5366837857666911,0.5372023809523809,0.5368421052631578,0
OBV SMA_10 SMA_30 Bullish_Momentum Bearish_Momentum Bearish_Crossover High_Volatility,0.5657894736842105,0.543010752688172,0.5446428571428572,0.5429196282121378,0
OBV SMA_10 SMA_30 Bullish_Momentum Bearish_Momentum Bearish_Crossover Volume_Pressure,0.5657894736842105,0.543010752688172,0.5446428571428572,0.5429196282121378,0
OBV SMA_10 SMA_30 Bullish_Momentum Bearish_Momentum High_Volatility Volume_Pressure,0.5657894736842105,0.5366837857666911,0.5372023809523809,0.5368421052631578,0
OBV SMA_10 SMA_30 Bullish_Momentum Bearish_Crossover High_Volatility Volume_Pressure,0.5789473684210527,0.5536231884057972,0.5550595238095238,0.553925165077036,0
OBV SMA_10 SMA_30 Bearish_Momentum Bearish_Crossover High_Volatility Volume_Pressure,0.6578947368421053,0.6292307692307693,0.625,0.6266061980347695,0
OBV SMA_10 Bullish_Momentum Bearish_Momentum Bearish_Crossover High_Volatility Volume_Pressure,0.618421052631579,0.6087108013937282,0.6160714285714286,0.6069199215266631,0
OBV SMA_30 Bullish_Momentum Bearish_Momentum Bearish_Crossover High_Volatility Volume_Pressure,0.5789473684210527,0.5658263305322129,0.5699404761904762,0.5641577060931899,0
RSI_14 SMA_10 SMA_30 Bullish_Momentum Bearish_Momentum Bearish_Crossover High_Volatility,0.5526315789473685,0.5260869565217392,0.5267857142857143,0.5260454878943508,0
RSI_14 SMA_10 SMA_30 Bullish_Momentum Bearish_Momentum Bearish_Crossover Volume_Pressure,0.5394736842105263,0.5157706093189964,0.5163690476190476,0.5152177874977218,0
RSI_14 SMA_10 SMA_30 Bullish_Momentum Bearish_Momentum High_Volatility Volume_Pressure,0.4868421052631579,0.4440665154950869,0.44494047619047616,0.4444236176194939,0
RSI_14 SMA_10 SMA_30 Bullish_Momentum Bearish_Crossover High_Volatility Volume_Pressure,0.5263157894736842,0.5056818181818181,0.5059523809523809,0.5043478260869565,0
RSI_14 SMA_10 SMA_30 Bearish_Momentum Bearish_Crossover High_Volatility Volume_Pressure,0.5526315789473685,0.5193452380952381,0.5193452380952381,0.5193452380952381,0
RSI_14 SMA_10 Bullish_Momentum Bearish_Momentum Bearish_Crossover High_Volatility Volume_Pressure,0.5657894736842105,0.5302343159486016,0.5297619047619048,0.5298969072164949,0
RSI_14 SMA_30 Bullish_Momentum Bearish_Momentum Bearish_Crossover High_Volatility Volume_Pressure,0.5657894736842105,0.543010752688172,0.5446428571428572,0.5429196282121378,0
SMA_10 SMA_30 Bullish_Momentum Bearish_Momentum Bearish_Crossover High_Volatility Volume_Pressure,0.4868421052631579,0.46899224806201545,0.46726190476190477,0.4660421545667447,0
ATR OBV RSI_14 SMA_10 SMA_30 Bullish_Momentum Bearish_Momentum Bearish_Crossover,0.47368421052631576,0.45170454545454547,0.44940476190476186,0.4492753623188406,0
ATR OBV RSI_14 SMA_10 SMA_30 Bullish_Momentum Bearish_Momentum High_Volatility,0.5,0.46279761904761907,0.46279761904761907,0.46279761904761907,0
ATR OBV RSI_14 SMA_10 SMA_30 Bullish_Momentum Bearish_Momentum Volume_Pressure,0.4868421052631579,0.43411764705882355,0.4375,0.4351057747284163,0
ATR OBV RSI_14 SMA_10 SMA_30 Bullish_Momentum Bearish_Crossover High_Volatility,0.5,0.47101449275362317,0.47023809523809523,0.4702861335289802,0
ATR OBV RSI_14 SMA_10 SMA_30 Bullish_Momentum Bearish_Crossover Volume_Pressure,0.5131578947368421,0.46392156862745093,0.46577380952380953,0.46407470935772827,0
ATR OBV RSI_14 SMA_10 SMA_30 Bullish_Momentum High_Volatility Volume_Pressure,0.5526315789473685,0.49663299663299665,0.49702380952380953,0.4933333333333334,0
ATR OBV RSI_14 SMA_10 SMA_30 Bearish_Momentum Bearish_Crossover High_Volatility,0.5,0.45384615384615384,0.45535714285714285,0.45427059712774,0
ATR OBV RSI_14 SMA_10 SMA_30 Bearish_Momentum Bearish_Crossover Volume_Pressure,0.5263157894736842,0.48307692307692307,0.48363095238095244,0.48299319727891155,0
ATR OBV RSI_14 SMA_10 SMA_30 Bearish_Momentum High_Volatility Volume_Pressure,0.618421052631579,0.5701754385964912,0.5565476190476191,0.5533941236068896,0
ATR OBV RSI_14 SMA_10 SMA_30 Bearish_Crossover High_Volatility Volume_Pressure,0.5131578947368421,0.4727891156462585,0.4732142857142857,0.47291471415182756,0
ATR OBV RSI_14 SMA_10 Bullish_Momentum Bearish_Momentum Bearish_Crossover High_Volatility,0.5394736842105263,0.50151171579743,0.5014880952380952,0.5014058106841612,0
ATR OBV RSI_14 SMA_10 Bullish_Momentum Bearish_Momentum Bearish_Crossover Volume_Pressure,0.5526315789473685,0.5193452380952381,0.5193452380952381,0.5193452380952381,0
ATR OBV RSI_14 SMA_10 Bullish_Momentum Bearish_Momentum High_Volatility Volume_Pressure,0.5526315789473685,0.49663299663299665,0.49702380952380953,0.4933333333333334,0
ATR OBV RSI_14 SMA_10 Bullish_Momentum Bearish_Crossover High_Volatility Volume_Pressure,0.5921052631578947,0.5475799835931091,0.5431547619047619,0.5426130848378955,0
ATR OBV RSI_14 SMA_10 Bearish_Momentum Bearish_Crossover High_Volatility Volume_Pressure,0.5921052631578947,0.5475799835931091,0.5431547619047619,0.5426130848378955,0
ATR OBV RSI_14 SMA_30 Bullish_Momentum Bearish_Momentum Bearish_Crossover High_Volatility,0.5526315789473685,0.5123076923076924,0.5119047619047619,0.5117157974300831,0
ATR OBV RSI_14 SMA_30 Bullish_Momentum Bearish_Momentum Bearish_Crossover Volume_Pressure,0.5394736842105263,0.4937254901960784,0.49404761904761907,0.49304364398704026,0
ATR OBV RSI_14 SMA_30 Bullish_Momentum Bearish_Momentum High_Volatility Volume_Pressure,0.5657894736842105,0.5164068908941756,0.5148809523809524,0.5131042516016308,0
ATR OBV RSI_14 SMA_30 Bullish_Momentum Bearish_Crossover High_Volatility Volume_Pressure,0.5131578947368421,0.48092443140132063,0.48065476190476186,0.4807017543859649,0
ATR OBV RSI_14 SMA_30 Bearish_Momentum Bearish_Crossover High_Volatility Volume_Pressure,0.5526315789473685,0.5048076923076923,0.5044642857142857,0.5030769230769231,0
ATR OBV RSI_14 Bullish_Momentum Bearish_Momentum Bearish_Crossover High_Volatility Volume_Pressure,0.5526315789473685,0.5048076923076923,0.5044642857142857,0.5030769230769231,0
ATR OBV SMA_10 SMA_30 Bullish_Momentum Bearish_Momentum Bearish_Crossover High_Volatility,0.5789473684210527,0.5476190476190476,0.5476190476190476,0.5476190476190476,0
ATR OBV SMA_10 SMA_30 Bullish_Momentum Bearish_Momentum Bearish_Crossover Volume_Pressure,0.5657894736842105,0.5302343159486016,0.5297619047619048,0.5298969072164949,0
ATR OBV SMA_10 SMA_30 Bullish_Momentum Bearish_Momentum High_Volatility Volume_Pressure,0.5921052631578947,0.5475799835931091,0.5431547619047619,0.5426130848378955,0
ATR OBV SMA_10 SMA_30 Bullish_Momentum Bearish_Crossover High_Volatility Volume_Pressure,0.5921052631578947,0.5415584415584416,0.5357142857142857,0.5331880324945513,0
ATR OBV SMA_10 SMA_30 Bearish_Momentum Bearish_Crossover High_Volatility Volume_Pressure,0.631578947368421,0.5925925925925926,0.5818452380952381,0.5827450980392157,0
